id,region,province,companyName,verdict,website,stratum,reviewer,reviewed_at,entity_correct,official_website_correct,identity_correct,source_correct,verdict_correct,commercial_value_real,false_positive,false_negative,critical_contamination,notes,corrected_value
shadow-gare-veneto-026,Veneto,BL,[SAMPLE] gare Veneto HIGH #11 (BL),HIGH,https://sample-gare-26.example.it,HIGH,,,,,,,,,,,,,
shadow-gare-veneto-027,Veneto,RO,[SAMPLE] gare Veneto HIGH #12 (RO),HIGH,https://sample-gare-27.example.it,HIGH,,,,,,,,,,,,,
shadow-gare-veneto-028,Veneto,VE,[SAMPLE] gare Veneto HIGH #13 (VE),HIGH,https://sample-gare-28.example.it,HIGH,,,,,,,,,,,,,
shadow-gare-veneto-029,Veneto,VR,[SAMPLE] gare Veneto HIGH #14 (VR),HIGH,https://sample-gare-29.example.it,HIGH,,,,,,,,,,,,,
shadow-gare-veneto-030,Veneto,PD,[SAMPLE] gare Veneto HIGH #15 (PD),HIGH,https://sample-gare-30.example.it,HIGH,,,,,,,,,,,,,
shadow-gare-veneto-031,Veneto,VI,[SAMPLE] gare Veneto MEDIUM #1 (VI),MEDIUM,https://sample-gare-31.example.it,MEDIUM,,,,,,,,,,,,,
shadow-gare-veneto-032,Veneto,TV,[SAMPLE] gare Veneto MEDIUM #2 (TV),MEDIUM,https://sample-gare-32.example.it,MEDIUM,,,,,,,,,,,,,
shadow-gare-veneto-033,Veneto,BL,[SAMPLE] gare Veneto MEDIUM #3 (BL),MEDIUM,https://sample-gare-33.example.it,MEDIUM,,,,,,,,,,,,,
shadow-gare-veneto-034,Veneto,RO,[SAMPLE] gare Veneto MEDIUM #4 (RO),MEDIUM,https://sample-gare-34.example.it,MEDIUM,,,,,,,,,,,,,
shadow-gare-veneto-035,Veneto,VE,[SAMPLE] gare Veneto MEDIUM #5 (VE),MEDIUM,https://sample-gare-35.example.it,MEDIUM,,,,,,,,,,,,,
shadow-gare-veneto-036,Veneto,VR,[SAMPLE] gare Veneto MEDIUM #6 (VR),MEDIUM,https://sample-gare-36.example.it,MEDIUM,,,,,,,,,,,,,
shadow-gare-veneto-037,Veneto,PD,[SAMPLE] gare Veneto MEDIUM #7 (PD),MEDIUM,https://sample-gare-37.example.it,MEDIUM,,,,,,,,,,,,,
shadow-gare-veneto-038,Veneto,VI,[SAMPLE] gare Veneto MEDIUM #8 (VI),MEDIUM,https://sample-gare-38.example.it,MEDIUM,,,,,,,,,,,,,
shadow-gare-veneto-039,Veneto,TV,[SAMPLE] gare Veneto MEDIUM #9 (TV),MEDIUM,https://sample-gare-39.example.it,MEDIUM,,,,,,,,,,,,,
shadow-gare-veneto-040,Veneto,BL,[SAMPLE] gare Veneto MEDIUM #10 (BL),MEDIUM,https://sample-gare-40.example.it,MEDIUM,,,,,,,,,,,,,
shadow-gare-veneto-041,Veneto,RO,[SAMPLE] gare Veneto MEDIUM #11 (RO),MEDIUM,https://sample-gare-41.example.it,MEDIUM,,,,,,,,,,,,,
shadow-gare-veneto-042,Veneto,VE,[SAMPLE] gare Veneto MEDIUM #12 (VE),MEDIUM,https://sample-gare-42.example.it,MEDIUM,,,,,,,,,,,,,
shadow-gare-veneto-043,Veneto,VR,[SAMPLE] gare Veneto MEDIUM #13 (VR),MEDIUM,https://sample-gare-43.example.it,MEDIUM,,,,,,,,,,,,,
shadow-gare-veneto-044,Veneto,PD,[SAMPLE] gare Veneto MEDIUM #14 (PD),MEDIUM,https://sample-gare-44.example.it,MEDIUM,,,,,,,,,,,,,
shadow-gare-veneto-045,Veneto,VI,[SAMPLE] gare Veneto MEDIUM #15 (VI),MEDIUM,https://sample-gare-45.example.it,MEDIUM,,,,,,,,,,,,,
shadow-gare-veneto-046,Veneto,TV,[SAMPLE] gare Veneto EXCLUSION #1 (TV),REVIEW,https://sample-gare-46.example.it,EXCLUSION,,,,,,,,,,,,,
shadow-gare-veneto-047,Veneto,BL,[SAMPLE] gare Veneto EXCLUSION #2 (BL),REVIEW,https://sample-gare-47.example.it,EXCLUSION,,,,,,,,,,,,,
shadow-gare-veneto-048,Veneto,RO,[SAMPLE] gare Veneto EXCLUSION #3 (RO),REVIEW,https://sample-gare-48.example.it,EXCLUSION,,,,,,,,,,,,,
shadow-gare-veneto-049,Veneto,VE,[SAMPLE] gare Veneto EXCLUSION #4 (VE),REVIEW,https://sample-gare-49.example.it,EXCLUSION,,,,,,,,,,,,,
shadow-gare-veneto-050,Veneto,VR,[SAMPLE] gare Veneto EXCLUSION #5 (VR),REVIEW,https://sample-gare-50.example.it,EXCLUSION,,,,,,,,,,,,,
shadow-gare-veneto-051,Veneto,PD,[SAMPLE] gare Veneto EXCLUSION #6 (PD),REVIEW,https://sample-gare-51.example.it,EXCLUSION,,,,,,,,,,,,,
shadow-gare-veneto-052,Veneto,VI,[SAMPLE] gare Veneto EXCLUSION #7 (VI),REVIEW,https://sample-gare-52.example.it,EXCLUSION,,,,,,,,,,,,,
shadow-gare-veneto-053,Veneto,TV,[SAMPLE] gare Veneto EXCLUSION #8 (TV),REVIEW,https://sample-gare-53.example.it,EXCLUSION,,,,,,,,,,,,,
shadow-gare-veneto-054,Veneto,BL,[SAMPLE] gare Veneto MULTILOTTO #1 (BL),MULTILOTTO,https://sample-gare-54.example.it,MULTILOTTO,,,,,,,,,,,,,
shadow-gare-veneto-055,Veneto,RO,[SAMPLE] gare Veneto MULTILOTTO #2 (RO),MULTILOTTO,https://sample-gare-55.example.it,MULTILOTTO,,,,,,,,,,,,,
shadow-gare-veneto-056,Veneto,VE,[SAMPLE] gare Veneto MULTILOTTO #3 (VE),MULTILOTTO,https://sample-gare-56.example.it,MULTILOTTO,,,,,,,,,,,,,
shadow-gare-veneto-057,Veneto,VR,[SAMPLE] gare Veneto MULTILOTTO #4 (VR),MULTILOTTO,https://sample-gare-57.example.it,MULTILOTTO,,,,,,,,,,,,,
shadow-gare-veneto-058,Veneto,PD,[SAMPLE] gare Veneto MULTILOTTO #5 (PD),MULTILOTTO,https://sample-gare-58.example.it,MULTILOTTO,,,,,,,,,,,,,
shadow-gare-veneto-059,Veneto,VI,[SAMPLE] gare Veneto MULTILOTTO #6 (VI),MULTILOTTO,https://sample-gare-59.example.it,MULTILOTTO,,,,,,,,,,,,,
shadow-gare-veneto-060,Veneto,TV,[SAMPLE] gare Veneto MULTILOTTO #7 (TV),MULTILOTTO,https://sample-gare-60.example.it,MULTILOTTO,,,,,,,,,,,,,
shadow-gare-veneto-061,Veneto,BL,[SAMPLE] gare Veneto MULTILOTTO #8 (BL),MULTILOTTO,https://sample-gare-61.example.it,MULTILOTTO,,,,,,,,,,,,,
shadow-gare-veneto-062,Veneto,RO,[SAMPLE] gare Veneto ATI #1 (RO),ATI,https://sample-gare-62.example.it,ATI,,,,,,,,,,,,,
shadow-gare-veneto-063,Veneto,VE,[SAMPLE] gare Veneto ATI #2 (VE),ATI,https://sample-gare-63.example.it,ATI,,,,,,,,,,,,,
shadow-gare-veneto-064,Veneto,VR,[SAMPLE] gare Veneto ATI #3 (VR),ATI,https://sample-gare-64.example.it,ATI,,,,,,,,,,,,,
shadow-gare-veneto-065,Veneto,PD,[SAMPLE] gare Veneto ATI #4 (PD),ATI,https://sample-gare-65.example.it,ATI,,,,,,,,,,,,,
shadow-gare-veneto-066,Veneto,VI,[SAMPLE] gare Veneto ATI #5 (VI),ATI,https://sample-gare-66.example.it,ATI,,,,,,,,,,,,,
shadow-gare-veneto-067,Veneto,TV,[SAMPLE] gare Veneto ATI #6 (TV),ATI,https://sample-gare-67.example.it,ATI,,,,,,,,,,,,,
shadow-gare-veneto-068,Veneto,BL,[SAMPLE] gare Veneto ATI #7 (BL),ATI,https://sample-gare-68.example.it,ATI,,,,,,,,,,,,,
shadow-gare-veneto-069,Veneto,RO,[SAMPLE] gare Veneto CONSORZIO #1 (RO),CONSORZIO,https://sample-gare-69.example.it,CONSORZIO,,,,,,,,,,,,,
shadow-gare-veneto-070,Veneto,VE,[SAMPLE] gare Veneto CONSORZIO #2 (VE),CONSORZIO,https://sample-gare-70.example.it,CONSORZIO,,,,,,,,,,,,,
shadow-gare-veneto-071,Veneto,VR,[SAMPLE] gare Veneto CONSORZIO #3 (VR),CONSORZIO,https://sample-gare-71.example.it,CONSORZIO,,,,,,,,,,,,,
shadow-gare-veneto-072,Veneto,PD,[SAMPLE] gare Veneto CONSORZIO #4 (PD),CONSORZIO,https://sample-gare-72.example.it,CONSORZIO,,,,,,,,,,,,,
shadow-gare-veneto-073,Veneto,VI,[SAMPLE] gare Veneto CONSORZIO #5 (VI),CONSORZIO,https://sample-gare-73.example.it,CONSORZIO,,,,,,,,,,,,,
shadow-gare-veneto-074,Veneto,TV,[SAMPLE] gare Veneto CONSORZIO #6 (TV),CONSORZIO,https://sample-gare-74.example.it,CONSORZIO,,,,,,,,,,,,,
shadow-gare-veneto-075,Veneto,BL,[SAMPLE] gare Veneto CONSORZIO #7 (BL),CONSORZIO,https://sample-gare-75.example.it,CONSORZIO,,,,,,,,,,,,,
shadow-gare-veneto-076,Veneto,RO,[SAMPLE] gare Veneto AFFIDAMENTO_DIRETTO #1 (RO),AFFIDAMENTO_DIRETTO,https://sample-gare-76.example.it,AFFIDAMENTO_DIRETTO,,,,,,,,,,,,,
shadow-gare-veneto-077,Veneto,VE,[SAMPLE] gare Veneto AFFIDAMENTO_DIRETTO #2 (VE),AFFIDAMENTO_DIRETTO,https://sample-gare-77.example.it,AFFIDAMENTO_DIRETTO,,,,,,,,,,,,,
shadow-gare-veneto-078,Veneto,VR,[SAMPLE] gare Veneto AFFIDAMENTO_DIRETTO #3 (VR),AFFIDAMENTO_DIRETTO,https://sample-gare-78.example.it,AFFIDAMENTO_DIRETTO,,,,,,,,,,,,,
shadow-gare-veneto-079,Veneto,PD,[SAMPLE] gare Veneto AFFIDAMENTO_DIRETTO #4 (PD),AFFIDAMENTO_DIRETTO,https://sample-gare-79.example.it,AFFIDAMENTO_DIRETTO,,,,,,,,,,,,,
shadow-gare-veneto-080,Veneto,VI,[SAMPLE] gare Veneto AFFIDAMENTO_DIRETTO #5 (VI),AFFIDAMENTO_DIRETTO,https://sample-gare-80.example.it,AFFIDAMENTO_DIRETTO,,,,,,,,,,,,,
shadow-gare-veneto-081,Veneto,TV,[SAMPLE] gare Veneto LAVORI #1 (TV),LAVORI,https://sample-gare-81.example.it,LAVORI,,,,,,,,,,,,,
shadow-gare-veneto-082,Veneto,BL,[SAMPLE] gare Veneto LAVORI #2 (BL),LAVORI,https://sample-gare-82.example.it,LAVORI,,,,,,,,,,,,,
shadow-gare-veneto-083,Veneto,RO,[SAMPLE] gare Veneto LAVORI #3 (RO),LAVORI,https://sample-gare-83.example.it,LAVORI,,,,,,,,,,,,,
shadow-gare-veneto-084,Veneto,VE,[SAMPLE] gare Veneto LAVORI #4 (VE),LAVORI,https://sample-gare-84.example.it,LAVORI,,,,,,,,,,,,,
shadow-gare-veneto-085,Veneto,VR,[SAMPLE] gare Veneto LAVORI #5 (VR),LAVORI,https://sample-gare-85.example.it,LAVORI,,,,,,,,,,,,,
shadow-gare-veneto-086,Veneto,PD,[SAMPLE] gare Veneto SERVIZI #1 (PD),SERVIZI,https://sample-gare-86.example.it,SERVIZI,,,,,,,,,,,,,
shadow-gare-veneto-087,Veneto,VI,[SAMPLE] gare Veneto SERVIZI #2 (VI),SERVIZI,https://sample-gare-87.example.it,SERVIZI,,,,,,,,,,,,,
shadow-gare-veneto-088,Veneto,TV,[SAMPLE] gare Veneto SERVIZI #3 (TV),SERVIZI,https://sample-gare-88.example.it,SERVIZI,,,,,,,,,,,,,
shadow-gare-veneto-089,Veneto,BL,[SAMPLE] gare Veneto SERVIZI #4 (BL),SERVIZI,https://sample-gare-89.example.it,SERVIZI,,,,,,,,,,,,,
shadow-gare-veneto-090,Veneto,RO,[SAMPLE] gare Veneto SERVIZI #5 (RO),SERVIZI,https://sample-gare-90.example.it,SERVIZI,,,,,,,,,,,,,
shadow-gare-veneto-091,Veneto,VE,[SAMPLE] gare Veneto FORNITURE #1 (VE),FORNITURE,https://sample-gare-91.example.it,FORNITURE,,,,,,,,,,,,,
shadow-gare-veneto-092,Veneto,VR,[SAMPLE] gare Veneto FORNITURE #2 (VR),FORNITURE,https://sample-gare-92.example.it,FORNITURE,,,,,,,,,,,,,
shadow-gare-veneto-093,Veneto,PD,[SAMPLE] gare Veneto FORNITURE #3 (PD),FORNITURE,https://sample-gare-93.example.it,FORNITURE,,,,,,,,,,,,,
shadow-gare-veneto-094,Veneto,VI,[SAMPLE] gare Veneto FORNITURE #4 (VI),FORNITURE,https://sample-gare-94.example.it,FORNITURE,,,,,,,,,,,,,
shadow-gare-veneto-095,Veneto,TV,[SAMPLE] gare Veneto FORNITURE #5 (TV),FORNITURE,https://sample-gare-95.example.it,FORNITURE,,,,,,,,,,,,,
shadow-gare-veneto-096,Veneto,BL,[SAMPLE] gare Veneto MULTI_PROVINCE #1 (BL),MULTI_PROVINCE,https://sample-gare-96.example.it,MULTI_PROVINCE,,,,,,,,,,,,,
shadow-gare-veneto-097,Veneto,RO,[SAMPLE] gare Veneto MULTI_PROVINCE #2 (RO),MULTI_PROVINCE,https://sample-gare-97.example.it,MULTI_PROVINCE,,,,,,,,,,,,,
shadow-gare-veneto-098,Veneto,VE,[SAMPLE] gare Veneto MULTI_PROVINCE #3 (VE),MULTI_PROVINCE,https://sample-gare-98.example.it,MULTI_PROVINCE,,,,,,,,,,,,,
shadow-gare-veneto-099,Veneto,VR,[SAMPLE] gare Veneto MULTI_PROVINCE #4 (VR),MULTI_PROVINCE,https://sample-gare-99.example.it,MULTI_PROVINCE,,,,,,,,,,,,,
shadow-gare-veneto-100,Veneto,PD,[SAMPLE] gare Veneto MULTI_PROVINCE #5 (PD),MULTI_PROVINCE,https://sample-gare-100.example.it,MULTI_PROVINCE,,,,,,,,,,,,,
