id,region,province,companyName,verdict,website,stratum,reviewer,reviewed_at,entity_correct,official_website_correct,identity_correct,source_correct,verdict_correct,commercial_value_real,false_positive,false_negative,critical_contamination,notes,corrected_value
shadow-gare-campania-036,Campania,SA,[SAMPLE] gare Campania MEDIUM #6 (SA),MEDIUM,https://sample-gare-36.example.it,MEDIUM,,,,,,,,,,,,,
shadow-gare-campania-037,Campania,CE,[SAMPLE] gare Campania MEDIUM #7 (CE),MEDIUM,https://sample-gare-37.example.it,MEDIUM,,,,,,,,,,,,,
shadow-gare-campania-038,Campania,AV,[SAMPLE] gare Campania MEDIUM #8 (AV),MEDIUM,https://sample-gare-38.example.it,MEDIUM,,,,,,,,,,,,,
shadow-gare-campania-039,Campania,BN,[SAMPLE] gare Campania MEDIUM #9 (BN),MEDIUM,https://sample-gare-39.example.it,MEDIUM,,,,,,,,,,,,,
shadow-gare-campania-040,Campania,NA,[SAMPLE] gare Campania MEDIUM #10 (NA),MEDIUM,https://sample-gare-40.example.it,MEDIUM,,,,,,,,,,,,,
shadow-gare-campania-041,Campania,SA,[SAMPLE] gare Campania MEDIUM #11 (SA),MEDIUM,https://sample-gare-41.example.it,MEDIUM,,,,,,,,,,,,,
shadow-gare-campania-042,Campania,CE,[SAMPLE] gare Campania MEDIUM #12 (CE),MEDIUM,https://sample-gare-42.example.it,MEDIUM,,,,,,,,,,,,,
shadow-gare-campania-043,Campania,AV,[SAMPLE] gare Campania MEDIUM #13 (AV),MEDIUM,https://sample-gare-43.example.it,MEDIUM,,,,,,,,,,,,,
shadow-gare-campania-044,Campania,BN,[SAMPLE] gare Campania MEDIUM #14 (BN),MEDIUM,https://sample-gare-44.example.it,MEDIUM,,,,,,,,,,,,,
shadow-gare-campania-045,Campania,NA,[SAMPLE] gare Campania MEDIUM #15 (NA),MEDIUM,https://sample-gare-45.example.it,MEDIUM,,,,,,,,,,,,,
shadow-gare-campania-046,Campania,SA,[SAMPLE] gare Campania EXCLUSION #1 (SA),REVIEW,https://sample-gare-46.example.it,EXCLUSION,,,,,,,,,,,,,
shadow-gare-campania-047,Campania,CE,[SAMPLE] gare Campania EXCLUSION #2 (CE),REVIEW,https://sample-gare-47.example.it,EXCLUSION,,,,,,,,,,,,,
shadow-gare-campania-048,Campania,AV,[SAMPLE] gare Campania EXCLUSION #3 (AV),REVIEW,https://sample-gare-48.example.it,EXCLUSION,,,,,,,,,,,,,
shadow-gare-campania-049,Campania,BN,[SAMPLE] gare Campania EXCLUSION #4 (BN),REVIEW,https://sample-gare-49.example.it,EXCLUSION,,,,,,,,,,,,,
shadow-gare-campania-050,Campania,NA,[SAMPLE] gare Campania EXCLUSION #5 (NA),REVIEW,https://sample-gare-50.example.it,EXCLUSION,,,,,,,,,,,,,
shadow-gare-campania-051,Campania,SA,[SAMPLE] gare Campania EXCLUSION #6 (SA),REVIEW,https://sample-gare-51.example.it,EXCLUSION,,,,,,,,,,,,,
shadow-gare-campania-052,Campania,CE,[SAMPLE] gare Campania EXCLUSION #7 (CE),REVIEW,https://sample-gare-52.example.it,EXCLUSION,,,,,,,,,,,,,
shadow-gare-campania-053,Campania,AV,[SAMPLE] gare Campania EXCLUSION #8 (AV),REVIEW,https://sample-gare-53.example.it,EXCLUSION,,,,,,,,,,,,,
shadow-gare-campania-054,Campania,BN,[SAMPLE] gare Campania MULTILOTTO #1 (BN),MULTILOTTO,https://sample-gare-54.example.it,MULTILOTTO,,,,,,,,,,,,,
shadow-gare-campania-055,Campania,NA,[SAMPLE] gare Campania MULTILOTTO #2 (NA),MULTILOTTO,https://sample-gare-55.example.it,MULTILOTTO,,,,,,,,,,,,,
shadow-gare-campania-056,Campania,SA,[SAMPLE] gare Campania MULTILOTTO #3 (SA),MULTILOTTO,https://sample-gare-56.example.it,MULTILOTTO,,,,,,,,,,,,,
shadow-gare-campania-057,Campania,CE,[SAMPLE] gare Campania MULTILOTTO #4 (CE),MULTILOTTO,https://sample-gare-57.example.it,MULTILOTTO,,,,,,,,,,,,,
shadow-gare-campania-058,Campania,AV,[SAMPLE] gare Campania MULTILOTTO #5 (AV),MULTILOTTO,https://sample-gare-58.example.it,MULTILOTTO,,,,,,,,,,,,,
shadow-gare-campania-059,Campania,BN,[SAMPLE] gare Campania MULTILOTTO #6 (BN),MULTILOTTO,https://sample-gare-59.example.it,MULTILOTTO,,,,,,,,,,,,,
shadow-gare-campania-060,Campania,NA,[SAMPLE] gare Campania MULTILOTTO #7 (NA),MULTILOTTO,https://sample-gare-60.example.it,MULTILOTTO,,,,,,,,,,,,,
shadow-gare-campania-061,Campania,SA,[SAMPLE] gare Campania MULTILOTTO #8 (SA),MULTILOTTO,https://sample-gare-61.example.it,MULTILOTTO,,,,,,,,,,,,,
shadow-gare-campania-062,Campania,CE,[SAMPLE] gare Campania ATI #1 (CE),ATI,https://sample-gare-62.example.it,ATI,,,,,,,,,,,,,
shadow-gare-campania-063,Campania,AV,[SAMPLE] gare Campania ATI #2 (AV),ATI,https://sample-gare-63.example.it,ATI,,,,,,,,,,,,,
shadow-gare-campania-064,Campania,BN,[SAMPLE] gare Campania ATI #3 (BN),ATI,https://sample-gare-64.example.it,ATI,,,,,,,,,,,,,
shadow-gare-campania-065,Campania,NA,[SAMPLE] gare Campania ATI #4 (NA),ATI,https://sample-gare-65.example.it,ATI,,,,,,,,,,,,,
shadow-gare-campania-066,Campania,SA,[SAMPLE] gare Campania ATI #5 (SA),ATI,https://sample-gare-66.example.it,ATI,,,,,,,,,,,,,
shadow-gare-campania-067,Campania,CE,[SAMPLE] gare Campania ATI #6 (CE),ATI,https://sample-gare-67.example.it,ATI,,,,,,,,,,,,,
shadow-gare-campania-068,Campania,AV,[SAMPLE] gare Campania ATI #7 (AV),ATI,https://sample-gare-68.example.it,ATI,,,,,,,,,,,,,
shadow-gare-campania-069,Campania,BN,[SAMPLE] gare Campania CONSORZIO #1 (BN),CONSORZIO,https://sample-gare-69.example.it,CONSORZIO,,,,,,,,,,,,,
shadow-gare-campania-070,Campania,NA,[SAMPLE] gare Campania CONSORZIO #2 (NA),CONSORZIO,https://sample-gare-70.example.it,CONSORZIO,,,,,,,,,,,,,
shadow-gare-campania-071,Campania,SA,[SAMPLE] gare Campania CONSORZIO #3 (SA),CONSORZIO,https://sample-gare-71.example.it,CONSORZIO,,,,,,,,,,,,,
shadow-gare-campania-072,Campania,CE,[SAMPLE] gare Campania CONSORZIO #4 (CE),CONSORZIO,https://sample-gare-72.example.it,CONSORZIO,,,,,,,,,,,,,
shadow-gare-campania-073,Campania,AV,[SAMPLE] gare Campania CONSORZIO #5 (AV),CONSORZIO,https://sample-gare-73.example.it,CONSORZIO,,,,,,,,,,,,,
shadow-gare-campania-074,Campania,BN,[SAMPLE] gare Campania CONSORZIO #6 (BN),CONSORZIO,https://sample-gare-74.example.it,CONSORZIO,,,,,,,,,,,,,
shadow-gare-campania-075,Campania,NA,[SAMPLE] gare Campania CONSORZIO #7 (NA),CONSORZIO,https://sample-gare-75.example.it,CONSORZIO,,,,,,,,,,,,,
shadow-gare-campania-076,Campania,SA,[SAMPLE] gare Campania AFFIDAMENTO_DIRETTO #1 (SA),AFFIDAMENTO_DIRETTO,https://sample-gare-76.example.it,AFFIDAMENTO_DIRETTO,,,,,,,,,,,,,
shadow-gare-campania-077,Campania,CE,[SAMPLE] gare Campania AFFIDAMENTO_DIRETTO #2 (CE),AFFIDAMENTO_DIRETTO,https://sample-gare-77.example.it,AFFIDAMENTO_DIRETTO,,,,,,,,,,,,,
shadow-gare-campania-078,Campania,AV,[SAMPLE] gare Campania AFFIDAMENTO_DIRETTO #3 (AV),AFFIDAMENTO_DIRETTO,https://sample-gare-78.example.it,AFFIDAMENTO_DIRETTO,,,,,,,,,,,,,
shadow-gare-campania-079,Campania,BN,[SAMPLE] gare Campania AFFIDAMENTO_DIRETTO #4 (BN),AFFIDAMENTO_DIRETTO,https://sample-gare-79.example.it,AFFIDAMENTO_DIRETTO,,,,,,,,,,,,,
shadow-gare-campania-080,Campania,NA,[SAMPLE] gare Campania AFFIDAMENTO_DIRETTO #5 (NA),AFFIDAMENTO_DIRETTO,https://sample-gare-80.example.it,AFFIDAMENTO_DIRETTO,,,,,,,,,,,,,
shadow-gare-campania-081,Campania,SA,[SAMPLE] gare Campania LAVORI #1 (SA),LAVORI,https://sample-gare-81.example.it,LAVORI,,,,,,,,,,,,,
shadow-gare-campania-082,Campania,CE,[SAMPLE] gare Campania LAVORI #2 (CE),LAVORI,https://sample-gare-82.example.it,LAVORI,,,,,,,,,,,,,
shadow-gare-campania-083,Campania,AV,[SAMPLE] gare Campania LAVORI #3 (AV),LAVORI,https://sample-gare-83.example.it,LAVORI,,,,,,,,,,,,,
shadow-gare-campania-084,Campania,BN,[SAMPLE] gare Campania LAVORI #4 (BN),LAVORI,https://sample-gare-84.example.it,LAVORI,,,,,,,,,,,,,
shadow-gare-campania-085,Campania,NA,[SAMPLE] gare Campania LAVORI #5 (NA),LAVORI,https://sample-gare-85.example.it,LAVORI,,,,,,,,,,,,,
shadow-gare-campania-086,Campania,SA,[SAMPLE] gare Campania SERVIZI #1 (SA),SERVIZI,https://sample-gare-86.example.it,SERVIZI,,,,,,,,,,,,,
shadow-gare-campania-087,Campania,CE,[SAMPLE] gare Campania SERVIZI #2 (CE),SERVIZI,https://sample-gare-87.example.it,SERVIZI,,,,,,,,,,,,,
shadow-gare-campania-088,Campania,AV,[SAMPLE] gare Campania SERVIZI #3 (AV),SERVIZI,https://sample-gare-88.example.it,SERVIZI,,,,,,,,,,,,,
shadow-gare-campania-089,Campania,BN,[SAMPLE] gare Campania SERVIZI #4 (BN),SERVIZI,https://sample-gare-89.example.it,SERVIZI,,,,,,,,,,,,,
shadow-gare-campania-090,Campania,NA,[SAMPLE] gare Campania SERVIZI #5 (NA),SERVIZI,https://sample-gare-90.example.it,SERVIZI,,,,,,,,,,,,,
shadow-gare-campania-091,Campania,SA,[SAMPLE] gare Campania FORNITURE #1 (SA),FORNITURE,https://sample-gare-91.example.it,FORNITURE,,,,,,,,,,,,,
shadow-gare-campania-092,Campania,CE,[SAMPLE] gare Campania FORNITURE #2 (CE),FORNITURE,https://sample-gare-92.example.it,FORNITURE,,,,,,,,,,,,,
shadow-gare-campania-093,Campania,AV,[SAMPLE] gare Campania FORNITURE #3 (AV),FORNITURE,https://sample-gare-93.example.it,FORNITURE,,,,,,,,,,,,,
shadow-gare-campania-094,Campania,BN,[SAMPLE] gare Campania FORNITURE #4 (BN),FORNITURE,https://sample-gare-94.example.it,FORNITURE,,,,,,,,,,,,,
shadow-gare-campania-095,Campania,NA,[SAMPLE] gare Campania FORNITURE #5 (NA),FORNITURE,https://sample-gare-95.example.it,FORNITURE,,,,,,,,,,,,,
shadow-gare-campania-096,Campania,SA,[SAMPLE] gare Campania MULTI_PROVINCE #1 (SA),MULTI_PROVINCE,https://sample-gare-96.example.it,MULTI_PROVINCE,,,,,,,,,,,,,
shadow-gare-campania-097,Campania,CE,[SAMPLE] gare Campania MULTI_PROVINCE #2 (CE),MULTI_PROVINCE,https://sample-gare-97.example.it,MULTI_PROVINCE,,,,,,,,,,,,,
shadow-gare-campania-098,Campania,AV,[SAMPLE] gare Campania MULTI_PROVINCE #3 (AV),MULTI_PROVINCE,https://sample-gare-98.example.it,MULTI_PROVINCE,,,,,,,,,,,,,
shadow-gare-campania-099,Campania,BN,[SAMPLE] gare Campania MULTI_PROVINCE #4 (BN),MULTI_PROVINCE,https://sample-gare-99.example.it,MULTI_PROVINCE,,,,,,,,,,,,,
shadow-gare-campania-100,Campania,NA,[SAMPLE] gare Campania MULTI_PROVINCE #5 (NA),MULTI_PROVINCE,https://sample-gare-100.example.it,MULTI_PROVINCE,,,,,,,,,,,,,
