id,region,province,companyName,verdict,website,stratum,reviewer,reviewed_at,entity_correct,official_website_correct,identity_correct,source_correct,verdict_correct,commercial_value_real,false_positive,false_negative,critical_contamination,notes,corrected_value
shadow-sanita-campania-066,Campania,SA,[SAMPLE] sanita Campania SINGLE_SITE #8 (SA),SINGLE_SITE,https://sample-sanita-66.example.it,SINGLE_SITE,,,,,,,,,,,,,
shadow-sanita-campania-067,Campania,CE,[SAMPLE] sanita Campania PDF #1 (CE),PDF,https://sample-sanita-67.example.it,PDF,,,,,,,,,,,,,
shadow-sanita-campania-068,Campania,AV,[SAMPLE] sanita Campania PDF #2 (AV),PDF,https://sample-sanita-68.example.it,PDF,,,,,,,,,,,,,
shadow-sanita-campania-069,Campania,BN,[SAMPLE] sanita Campania PDF #3 (BN),PDF,https://sample-sanita-69.example.it,PDF,,,,,,,,,,,,,
shadow-sanita-campania-070,Campania,NA,[SAMPLE] sanita Campania PDF #4 (NA),PDF,https://sample-sanita-70.example.it,PDF,,,,,,,,,,,,,
shadow-sanita-campania-071,Campania,SA,[SAMPLE] sanita Campania PDF #5 (SA),PDF,https://sample-sanita-71.example.it,PDF,,,,,,,,,,,,,
shadow-sanita-campania-072,Campania,CE,[SAMPLE] sanita Campania PDF #6 (CE),PDF,https://sample-sanita-72.example.it,PDF,,,,,,,,,,,,,
shadow-sanita-campania-073,Campania,AV,[SAMPLE] sanita Campania PDF #7 (AV),PDF,https://sample-sanita-73.example.it,PDF,,,,,,,,,,,,,
shadow-sanita-campania-074,Campania,BN,[SAMPLE] sanita Campania PDF #8 (BN),PDF,https://sample-sanita-74.example.it,PDF,,,,,,,,,,,,,
shadow-sanita-campania-075,Campania,NA,[SAMPLE] sanita Campania HTML #1 (NA),HTML,https://sample-sanita-75.example.it,HTML,,,,,,,,,,,,,
shadow-sanita-campania-076,Campania,SA,[SAMPLE] sanita Campania HTML #2 (SA),HTML,https://sample-sanita-76.example.it,HTML,,,,,,,,,,,,,
shadow-sanita-campania-077,Campania,CE,[SAMPLE] sanita Campania HTML #3 (CE),HTML,https://sample-sanita-77.example.it,HTML,,,,,,,,,,,,,
shadow-sanita-campania-078,Campania,AV,[SAMPLE] sanita Campania HTML #4 (AV),HTML,https://sample-sanita-78.example.it,HTML,,,,,,,,,,,,,
shadow-sanita-campania-079,Campania,BN,[SAMPLE] sanita Campania HTML #5 (BN),HTML,https://sample-sanita-79.example.it,HTML,,,,,,,,,,,,,
shadow-sanita-campania-080,Campania,NA,[SAMPLE] sanita Campania HTML #6 (NA),HTML,https://sample-sanita-80.example.it,HTML,,,,,,,,,,,,,
shadow-sanita-campania-081,Campania,SA,[SAMPLE] sanita Campania AUTOASSICURAZIONE #1 (SA),AUTOASSICURAZIONE,https://sample-sanita-81.example.it,AUTOASSICURAZIONE,,,,,,,,,,,,,
shadow-sanita-campania-082,Campania,CE,[SAMPLE] sanita Campania AUTOASSICURAZIONE #2 (CE),AUTOASSICURAZIONE,https://sample-sanita-82.example.it,AUTOASSICURAZIONE,,,,,,,,,,,,,
shadow-sanita-campania-083,Campania,AV,[SAMPLE] sanita Campania AUTOASSICURAZIONE #3 (AV),AUTOASSICURAZIONE,https://sample-sanita-83.example.it,AUTOASSICURAZIONE,,,,,,,,,,,,,
shadow-sanita-campania-084,Campania,BN,[SAMPLE] sanita Campania AUTOASSICURAZIONE #4 (BN),AUTOASSICURAZIONE,https://sample-sanita-84.example.it,AUTOASSICURAZIONE,,,,,,,,,,,,,
shadow-sanita-campania-085,Campania,NA,[SAMPLE] sanita Campania AUTOASSICURAZIONE #5 (NA),AUTOASSICURAZIONE,https://sample-sanita-85.example.it,AUTOASSICURAZIONE,,,,,,,,,,,,,
shadow-sanita-campania-086,Campania,SA,[SAMPLE] sanita Campania EXPIRED_POLICY #1 (SA),EXPIRED_POLICY,https://sample-sanita-86.example.it,EXPIRED_POLICY,,,,,,,,,,,,,
shadow-sanita-campania-087,Campania,CE,[SAMPLE] sanita Campania EXPIRED_POLICY #2 (CE),EXPIRED_POLICY,https://sample-sanita-87.example.it,EXPIRED_POLICY,,,,,,,,,,,,,
shadow-sanita-campania-088,Campania,AV,[SAMPLE] sanita Campania EXPIRED_POLICY #3 (AV),EXPIRED_POLICY,https://sample-sanita-88.example.it,EXPIRED_POLICY,,,,,,,,,,,,,
shadow-sanita-campania-089,Campania,BN,[SAMPLE] sanita Campania EXPIRED_POLICY #4 (BN),EXPIRED_POLICY,https://sample-sanita-89.example.it,EXPIRED_POLICY,,,,,,,,,,,,,
shadow-sanita-campania-090,Campania,NA,[SAMPLE] sanita Campania EXPIRED_POLICY #5 (NA),EXPIRED_POLICY,https://sample-sanita-90.example.it,EXPIRED_POLICY,,,,,,,,,,,,,
shadow-sanita-campania-091,Campania,SA,[SAMPLE] sanita Campania NO_SITE #1 (SA),NO_SITE,,NO_SITE,,,,,,,,,,,,,
shadow-sanita-campania-092,Campania,CE,[SAMPLE] sanita Campania NO_SITE #2 (CE),NO_SITE,,NO_SITE,,,,,,,,,,,,,
shadow-sanita-campania-093,Campania,AV,[SAMPLE] sanita Campania NO_SITE #3 (AV),NO_SITE,,NO_SITE,,,,,,,,,,,,,
shadow-sanita-campania-094,Campania,BN,[SAMPLE] sanita Campania NO_SITE #4 (BN),NO_SITE,,NO_SITE,,,,,,,,,,,,,
shadow-sanita-campania-095,Campania,NA,[SAMPLE] sanita Campania NO_SITE #5 (NA),NO_SITE,,NO_SITE,,,,,,,,,,,,,
shadow-sanita-campania-096,Campania,SA,[SAMPLE] sanita Campania CRAWL_INCOMPLETE #1 (SA),CRAWL_INCOMPLETE,https://sample-sanita-96.example.it,CRAWL_INCOMPLETE,,,,,,,,,,,,,
shadow-sanita-campania-097,Campania,CE,[SAMPLE] sanita Campania CRAWL_INCOMPLETE #2 (CE),CRAWL_INCOMPLETE,https://sample-sanita-97.example.it,CRAWL_INCOMPLETE,,,,,,,,,,,,,
shadow-sanita-campania-098,Campania,AV,[SAMPLE] sanita Campania CRAWL_INCOMPLETE #3 (AV),CRAWL_INCOMPLETE,https://sample-sanita-98.example.it,CRAWL_INCOMPLETE,,,,,,,,,,,,,
shadow-sanita-campania-099,Campania,BN,[SAMPLE] sanita Campania CRAWL_INCOMPLETE #4 (BN),CRAWL_INCOMPLETE,https://sample-sanita-99.example.it,CRAWL_INCOMPLETE,,,,,,,,,,,,,
shadow-sanita-campania-100,Campania,NA,[SAMPLE] sanita Campania CRAWL_INCOMPLETE #5 (NA),CRAWL_INCOMPLETE,https://sample-sanita-100.example.it,CRAWL_INCOMPLETE,,,,,,,,,,,,,
